timeStamp/s,accZ/s,Tremor/s,accY/s,DeviceID/s,Activity/s,accX/s
1574848997290,9.891968,0,0.27478027,2,1,0.8303528
1574849000144,9.815353,0,0.39808655,2,1,0.7788696
1574849002786,9.669312,0,0.37654114,2,1,1.0242767
1574849005642,9.893173,0,0.29034424,2,1,0.91773987
1574849008262,9.732758,0,0.364563,2,1,0.94047546
1574849010899,9.834518,0,0.22450256,2,1,1.0003357
1574849013527,9.76149,0,0.09402466,2,1,0.92012024
1574849017038,9.969788,0,0.011428833,2,1,1.009903
1574849034827,9.654953,0,-0.008926392,2,1,1.0266724
1574849054840,9.932678,0,-0.2531433,2,1,1.1308136
1574849062755,9.931473,0,-0.31059265,2,1,1.0865173
1574851275078,9.852463,0,0.8266449,13,1,-0.22309875
1574851278157,9.93866,0,0.6003876,13,1,-0.067474365
1574851289108,9.826141,0,0.9463501,13,1,-0.6396942
1574851315694,9.838104,0,0.73446655,13,1,-0.18598938
1574861750061,14.0099945,1,-0.600296,63,1,6.1382904
1574861858819,3.717331,1,2.1781769,64,1,12.427856
1574861883010,4.4786835,1,0.6746216,64,1,4.145111
1574861899644,17.2733,1,-2.805359,64,1,4.548538
1574861924264,3.227707,1,1.0074158,64,1,7.389267
1574852716862,9.772263,0,1.3928833,22,1,-0.2638092
1574852720381,9.9614105,0,0.7189026,22,1,0.9392853
1574852747605,9.912323,0,0.33703613,22,1,0.3419342
1574852759901,9.906342,0,0.22450256,22,1,0.46403503
1574852795443,9.866837,0,-0.03765869,22,1,0.74057007
1574852806873,9.926697,0,-0.07835388,22,1,0.71302795
1574852102658,9.917114,0,0.93678284,18,1,-0.115371704
1574852105737,9.891968,0,0.73446655,18,1,-0.37513733
1574852117829,9.806976,0,0.06529236,18,1,-0.64927673
1574852143738,9.93866,0,-0.1633606,18,1,-0.535553
1574852151658,9.9207,0,-0.15496826,18,1,-0.47569275
1574852187473,9.828522,0,-0.24116516,18,1,-0.50442505
1574852192313,9.78064,0,-0.21243286,18,1,-0.5128021
1574851849557,9.941055,0,0.874527,16,1,-0.26739502
1574851852194,9.809372,0,1.0181885,16,1,-0.361969
1574851854620,9.809372,0,1.0421295,16,1,-0.32365417
1574851857473,9.755508,0,1.7364502,16,1,0.598114
1574851860110,9.591507,0,1.0804291,16,1,0.93807983
1574851862753,9.832123,0,1.0110016,16,1,0.20066833
