timeStamp/s,accZ/s,Tremor/s,accY/s,DeviceID/s,Activity/s,accX/s
1574849145582,9.56723,0,0.06544495,2,1,0.40701294
1574849150395,9.629486,0,0.1197052,2,1,0.37828064
1574849155208,9.407623,0,0.25697327,2,1,0.24580383
1574849160018,9.781113,0,0.04309082,2,1,0.4852295
1574849164831,9.7061,0,0.2952881,2,1,0.21546936
1574849169641,9.838577,0,0.2809143,2,1,0.12449646
1574861892347,8.116348,1,-3.3183594,63,1,0.881073
1574861997624,9.260773,1,3.4045563,64,1,3.1699219
1574862014266,5.4108887,1,-1.9345093,64,1,-0.02394104
1574862034654,8.604767,1,-3.6391907,64,1,0.91937256
1574862049092,10.1609955,1,-4.48674,64,1,1.9057922
1574862077662,6.3350525,1,-0.3543396,64,1,2.5713654
1574852861161,9.731628,0,0.2059021,22,1,0.21069336
1574852866754,9.77153,0,-0.035110474,22,1,0.18833923
1574852872346,9.773132,0,-0.930542,22,1,0.49320984
1574852879445,9.597549,0,-0.9241638,22,1,0.41340637
1574852899935,9.425171,0,-1.1683655,22,1,0.79008484
1574852908896,9.503387,0,-1.3040314,22,1,0.7358246
1574852930039,9.624695,0,-1.3551178,22,1,0.8954315
1574852943640,9.50499,0,-0.9018097,22,1,0.9624634
1574852248754,9.635864,0,0.38467407,18,1,0.37669373
1574852253567,9.6406555,0,-0.2553711,18,1,-0.36073303
1574852258378,9.677368,0,-0.8267975,18,1,0.12609863
1574852263373,9.7747345,0,-0.9273529,18,1,0.030334473
1574852272335,9.613525,0,-0.76135254,18,1,0.2649536
1574852288876,9.647034,0,-0.8395691,18,1,0.71188354
1574852299883,9.784302,0,-0.9848175,18,1,0.89224243
1574852322023,9.543289,0,-1.2242279,18,1,0.8507385
1574852336918,9.477844,0,-1.0981445,18,1,0.57780457
1574851996016,9.479446,0,0.9002228,16,1,0.74539185
1574852000827,10.186523,0,-0.42137146,16,1,-0.017562866
1574852005639,9.712479,0,-0.43255615,16,1,-0.23303223
1574852010454,9.900818,0,-0.42616272,16,1,-0.14205933
1574852015263,9.801865,0,-0.53948975,16,1,-0.16758728
1574852020076,9.822617,0,-0.5825958,16,1,-0.017562866
1574852024887,9.728439,0,-0.8108368,16,1,-0.10534668
1574852029703,9.5720215,0,-0.81243896,16,1,0.022338867
1574852034514,9.544891,0,-0.9241638,16,1,-0.07980347
1574852039325,9.908798,0,-1.043869,16,1,-0.18515015
1574852044139,9.691727,0,-0.78848267,16,1,-0.10534668
1574852048952,9.792282,0,-0.7358246,16,1,-0.09736633
1574852053759,9.87529,0,-0.6528168,16,1,-0.16918945
1574852058575,9.594376,0,-0.60653687,16,1,-0.1356659
1574852063387,9.699707,0,-0.6464386,16,1,-0.37348938
1574852068200,9.789093,0,-0.77253723,16,1,-0.30166626
1574852073970,9.707687,0,-0.75177,16,1,-0.28570557
1574849126396,9.60553,0,0.2059021,2,1,0.022338867
1574849131206,9.677368,0,0.051071167,2,1,-0.32720947
1574849136018,9.682144,0,-0.0574646,2,1,-0.0016021729
1574849140834,9.809845,0,-0.18515015,2,1,0.2601776
1574849145645,9.669388,0,0.046279907,2,1,0.40541077
1574849150458,9.795471,0,0.078201294,2,1,0.48043823
1574849155268,9.217667,0,0.22984314,2,1,0.42616272
1574849160077,9.865707,0,-0.030334473,2,1,0.46287537
1574849164889,9.610321,0,0.34954834,2,1,0.08459473
1574849169701,9.683746,0,0.30326843,2,1,0.1899414
1574861893349,9.236832,1,-2.8778381,63,1,4.936844
1574861997728,1.7525482,1,5.372589,64,1,-4.9320526
1574862015571,7.996628,1,-2.719818,64,1,2.489975
1574862034658,11.372452,1,-5.1331635,64,1,1.6519928
1574862049191,8.389282,1,-3.289627,64,1,1.3934326
1574862077765,4.4532166,1,1.3503265,64,1,0.07661438
1574852861219,9.58638,0,0.27134705,22,1,0.16600037
1574852866813,9.765152,0,-0.059051514,22,1,0.1484375
1574852872409,9.822617,0,-0.98002625,22,1,0.37190247
1574852879627,9.643845,0,-0.93852234,22,1,0.5155487
