time,timeStamp/s,accZ/s,Tremor/s,accY/s,DeviceID/s,Activity/s,accX/s
24/10 02:01:08,1571862668893,10.722763,2,1.3677368,235a2409-f175-45a4-9d5e-fe6333b50898,1,2.7349396
24/10 02:01:08,1571862668894,9.415527,2,1.5700531,235a2409-f175-45a4-9d5e-fe6333b50898,1,2.5146637000000003
24/10 02:01:08,1571862668895,8.433899,2,0.5333557,235a2409-f175-45a4-9d5e-fe6333b50898,1,1.7856293
24/10 02:01:09,1571862669113,8.175339,2,0.27598572,235a2409-f175-45a4-9d5e-fe6333b50898,1,-1.2298584
24/10 02:01:09,1571862669114,4.847397,2,2.6641998,235a2409-f175-45a4-9d5e-fe6333b50898,1,-3.6468047999999995
24/10 02:01:09,1571862669115,13.860367000000002,2,-0.27108765,235a2409-f175-45a4-9d5e-fe6333b50898,1,-0.25662229999999997
24/10 02:01:09,1571862669332,13.119354000000001,2,-0.38841248,235a2409-f175-45a4-9d5e-fe6333b50898,1,1.053009
24/10 02:01:09,1571862669333,11.095061999999999,2,1.3306274,235a2409-f175-45a4-9d5e-fe6333b50898,1,2.6080475
24/10 02:01:09,1571862669334,16.027115,2,-1.8440857,235a2409-f175-45a4-9d5e-fe6333b50898,1,5.4140472
24/10 02:01:09,1571862669552,15.147247,2,-2.3576354999999998,235a2409-f175-45a4-9d5e-fe6333b50898,1,3.9356232
24/10 02:01:09,1571862669553,4.8665465999999995,2,1.3042908000000002,235a2409-f175-45a4-9d5e-fe6333b50898,1,-0.69955444
24/10 02:01:09,1571862669771,5.2173004,2,3.7379913,235a2409-f175-45a4-9d5e-fe6333b50898,1,1.1942596
24/10 02:01:09,1571862669772,4.737259,2,2.8210144,235a2409-f175-45a4-9d5e-fe6333b50898,1,1.5713501
24/10 02:01:09,1571862669773,2.9463958999999997,2,1.1654205,235a2409-f175-45a4-9d5e-fe6333b50898,1,-4.2106476
24/10 02:01:09,1571862669774,6.8178253,2,1.5748291,235a2409-f175-45a4-9d5e-fe6333b50898,1,0.48916626
24/10 02:01:09,1571862669991,9.214416499999999,2,0.5082245,235a2409-f175-45a4-9d5e-fe6333b50898,1,2.8977356
24/10 02:01:09,1571862669992,14.52356,2,-0.24116516,235a2409-f175-45a4-9d5e-fe6333b50898,1,4.018219
24/10 02:01:09,1571862669993,12.952957000000001,2,-0.17652893,235a2409-f175-45a4-9d5e-fe6333b50898,1,3.0725097999999997
24/10 02:01:10,1571862670212,6.9770354999999995,2,0.8362274,235a2409-f175-45a4-9d5e-fe6333b50898,1,2.8426666000000003
24/10 02:01:10,1571862670213,10.148147999999999,2,-2.4258728,235a2409-f175-45a4-9d5e-fe6333b50898,1,4.1068115
24/10 02:01:10,1571862670214,10.215195,2,-1.441864,235a2409-f175-45a4-9d5e-fe6333b50898,1,4.0744934
24/10 02:01:10,1571862670431,9.019287,2,-0.96661377,235a2409-f175-45a4-9d5e-fe6333b50898,1,4.2564545
24/10 02:01:10,1571862670432,8.480591,2,-1.9063416000000002,235a2409-f175-45a4-9d5e-fe6333b50898,1,0.7357788000000001
24/10 02:01:10,1571862670433,11.595444,2,-2.374405,235a2409-f175-45a4-9d5e-fe6333b50898,1,1.0230713
24/10 02:01:10,1571862670653,9.133011,2,-0.6984558000000001,235a2409-f175-45a4-9d5e-fe6333b50898,1,4.313904
24/10 02:01:10,1571862670654,7.409179700000001,2,-0.07476807,235a2409-f175-45a4-9d5e-fe6333b50898,1,4.2289124000000005
24/10 02:01:10,1571862670872,11.375183,2,-0.7750701999999999,235a2409-f175-45a4-9d5e-fe6333b50898,1,3.2676392000000005
24/10 02:01:10,1571862670873,6.845352,2,-0.27348328,235a2409-f175-45a4-9d5e-fe6333b50898,1,0.45684814
24/10 02:01:11,1571862671091,9.860855,2,-0.947464,235a2409-f175-45a4-9d5e-fe6333b50898,1,1.4576263
24/10 02:01:11,1571862671092,9.883591000000001,2,-1.5280457,235a2409-f175-45a4-9d5e-fe6333b50898,1,2.3243256000000003
24/10 02:01:11,1571862671093,10.73114,2,-2.1445618,235a2409-f175-45a4-9d5e-fe6333b50898,1,2.207016
24/10 02:01:11,1571862671311,10.995697,2,-1.8153534,235a2409-f175-45a4-9d5e-fe6333b50898,1,0.6902771
24/10 02:01:11,1571862671313,9.42511,2,1.5209656,235a2409-f175-45a4-9d5e-fe6333b50898,1,2.6451569
24/10 02:01:11,1571862671532,9.950638,2,-1.6142426,235a2409-f175-45a4-9d5e-fe6333b50898,1,1.1930695
24/10 02:01:11,1571862671752,9.462219000000001,2,-1.3568573,235a2409-f175-45a4-9d5e-fe6333b50898,1,1.3606566999999998
24/10 02:01:11,1571862671753,8.499741,2,-0.7918396,235a2409-f175-45a4-9d5e-fe6333b50898,1,1.2780608999999998
24/10 02:01:11,1571862671971,9.878799,2,-0.9211273000000001,235a2409-f175-45a4-9d5e-fe6333b50898,1,0.033081055
24/10 02:01:11,1571862671972,8.9618225,2,0.13113403,235a2409-f175-45a4-9d5e-fe6333b50898,1,1.2840424
24/10 02:01:12,1571862672191,9.140198,2,-0.23757935,235a2409-f175-45a4-9d5e-fe6333b50898,1,1.1559601000000002
24/10 02:01:12,1571862672192,9.316162,2,0.012619018999999999,235a2409-f175-45a4-9d5e-fe6333b50898,1,1.618042
24/10 02:01:12,1571862672411,10.09787,2,-0.41954040000000004,235a2409-f175-45a4-9d5e-fe6333b50898,1,1.5174866000000002
24/10 02:01:12,1571862672412,10.98732,2,-1.259903,235a2409-f175-45a4-9d5e-fe6333b50898,1,-0.88868713
24/10 02:01:12,1571862672632,9.330536,2,-0.88760376,235a2409-f175-45a4-9d5e-fe6333b50898,1,-0.30331420000000003
24/10 02:01:12,1571862672852,11.668472,2,-0.7535248000000001,235a2409-f175-45a4-9d5e-fe6333b50898,1,-0.81207275
24/10 02:01:13,1571862673071,8.949860000000001,2,0.5094147,235a2409-f175-45a4-9d5e-fe6333b50898,1,4.989074700000001
24/10 02:01:13,1571862673291,8.978591999999999,2,-0.10589599599999999,235a2409-f175-45a4-9d5e-fe6333b50898,1,-0.37034607
24/10 02:01:13,1571862673292,10.421097,2,0.25204468,235a2409-f175-45a4-9d5e-fe6333b50898,1,1.9891357
24/10 02:01:13,1571862673510,8.886414,2,1.1654205,235a2409-f175-45a4-9d5e-fe6333b50898,1,1.6671143
24/10 02:01:13,1571862673511,9.299408,2,1.214508,235a2409-f175-45a4-9d5e-fe6333b50898,1,2.590088
24/10 02:01:13,1571862673731,10.976547,2,0.8565674000000001,235a2409-f175-45a4-9d5e-fe6333b50898,1,3.2413025
24/10 02:01:13,1571862673732,11.857619999999999,2,0.16465760000000002,235a2409-f175-45a4-9d5e-fe6333b50898,1,2.4536132999999998
24/10 02:01:13,1571862673951,8.69487,2,0.60398865,235a2409-f175-45a4-9d5e-fe6333b50898,1,1.4947357
24/10 02:01:13,1571862673952,8.974991000000001,2,0.9487457,235a2409-f175-45a4-9d5e-fe6333b50898,1,3.1048431
24/10 02:01:14,1571862674171,9.138992,2,0.5836334,235a2409-f175-45a4-9d5e-fe6333b50898,1,2.1100464
24/10 02:01:14,1571862674391,8.295044,2,0.43878174,235a2409-f175-45a4-9d5e-fe6333b50898,1,0.36587524
24/10 02:01:14,1571862674392,5.4243927,2,0.9020690999999998,235a2409-f175-45a4-9d5e-fe6333b50898,1,3.9559784
24/10 02:01:14,1571862674610,8.831344999999999,2,-0.75112915,235a2409-f175-45a4-9d5e-fe6333b50898,1,-1.0802307
24/10 02:01:15,1571862675051,9.969788000000001,2,-0.52368164,235a2409-f175-45a4-9d5e-fe6333b50898,1,1.1966553
24/10 02:01:15,1571862675271,9.669312,2,-1.6130371000000001,235a2409-f175-45a4-9d5e-fe6333b50898,1,1.7892303
24/10 02:01:15,1571862675490,11.00647,2,-1.9410553,235a2409-f175-45a4-9d5e-fe6333b50898,1,3.0629425
24/10 02:01:15,1571862675710,9.256317,2,-1.2227936000000001,235a2409-f175-45a4-9d5e-fe6333b50898,1,3.7644347999999996
24/10 02:01:15,1571862675929,9.790222,2,-0.9941405999999999,235a2409-f175-45a4-9d5e-fe6333b50898,1,4.131942700000001
24/10 02:01:15,1571862675930,9.147385,2,-1.8847808999999998,235a2409-f175-45a4-9d5e-fe6333b50898,1,1.112854
24/10 02:01:16,1571862676150,10.136185000000001,2,-2.145752,235a2409-f175-45a4-9d5e-fe6333b50898,1,0.8662566999999999
24/10 02:01:16,1571862676370,10.474960000000001,2,-3.0375977,235a2409-f175-45a4-9d5e-fe6333b50898,1,0.09892273
24/10 02:01:17,1571862677030,9.045624,2,-0.31419373,235a2409-f175-45a4-9d5e-fe6333b50898,1,3.0102692
24/10 02:01:17,1571862677249,8.818176,2,-0.6733246,235a2409-f175-45a4-9d5e-fe6333b50898,1,4.3797455
24/10 02:01:17,1571862677689,9.362853999999999,2,-1.149765,235a2409-f175-45a4-9d5e-fe6333b50898,1,1.5725403
24/10 02:01:17,1571862677908,9.374832000000001,2,-1.125824,235a2409-f175-45a4-9d5e-fe6333b50898,1,1.0398406999999998
24/10 02:01:18,1571862678128,11.220749,2,-1.7926025,235a2409-f175-45a4-9d5e-fe6333b50898,1,0.8255615
24/10 02:01:18,1571862678567,9.913528,2,-0.11187744,235a2409-f175-45a4-9d5e-fe6333b50898,1,-1.3088684
24/10 02:01:18,1571862678568,9.945847,2,0.18380737,235a2409-f175-45a4-9d5e-fe6333b50898,1,0.07019043
24/10 02:02:11,1571862731214,9.828522,2,0.79312134,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.8375244000000001
24/10 02:02:11,1571862731215,9.598678999999999,2,0.87812805,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.77168274
24/10 02:02:11,1571862731216,9.670517,2,0.8362274,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.7645111
24/10 02:02:11,1571862731217,9.85965,2,0.680603,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.67352295
24/10 02:02:11,1571862731218,9.806975999999999,2,0.7296753,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.71661377
24/10 02:02:11,1571862731219,9.585510000000001,2,0.79074097,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.6974640000000001
24/10 02:02:11,1571862731410,9.563965,2,0.82185364,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.74894714
24/10 02:02:11,1571862731412,9.601074,2,0.9056549,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.7752838000000001
24/10 02:02:11,1571862731415,9.690857000000001,2,0.9463501,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.83273315
24/10 02:02:11,1571862731418,9.818954,2,0.8553772,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.7752838000000001
24/10 02:02:11,1571862731420,9.878799,2,0.7644043,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.70584106
24/10 02:02:11,1571862731423,9.868027,2,0.79312134,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.6795044
24/10 02:02:11,1571862731425,9.9207,2,0.7967224,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.66993713
24/10 02:02:11,1571862731427,9.880005,2,0.7715759,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.72380066
24/10 02:02:11,1571862731429,9.845291,2,0.7871399,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.69506836
24/10 02:02:11,1571862731613,9.809372,2,0.8015137,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.53704834
24/10 02:02:11,1571862731615,9.672897,2,0.8302459999999999,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.6304320999999999
24/10 02:02:11,1571862731618,9.623825,2,0.8577728000000001,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.7752838000000001
24/10 02:02:11,1571862731620,9.656143,2,0.89009094,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.87583923
24/10 02:02:11,1571862731622,9.809372,2,0.78474426,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.8997803
24/10 02:02:11,1571862731624,9.826141,2,0.7691803,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.8231659
24/10 02:02:11,1571862731626,9.698044,2,0.87094116,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.76330566
24/10 02:02:11,1571862731627,9.768677,2,0.8733368,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.7142334
24/10 02:02:11,1571862731628,10.055984500000001,2,0.79551697,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.8063965
24/10 02:02:11,1571862731629,9.85965,2,0.86135864,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.90696716
24/10 02:02:11,1571862731834,9.354477000000001,2,1.0840302,e92c3094-2659-49d8-b068-f00bc7a301d5,1,1.1104736000000002
24/10 02:02:11,1571862731837,8.389617999999999,2,1.4563293,e92c3094-2659-49d8-b068-f00bc7a301d5,1,1.4360808999999999
24/10 02:02:11,1571862731839,8.0364685,2,1.7472229,e92c3094-2659-49d8-b068-f00bc7a301d5,1,1.618042
24/10 02:02:11,1571862731841,10.011688000000001,2,0.7679901,e92c3094-2659-49d8-b068-f00bc7a301d5,1,1.2218018
24/10 02:02:11,1571862731843,12.823669,2,-0.98457336,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.8447113000000002
24/10 02:02:11,1571862731846,11.520035,2,-0.19926453,e92c3094-2659-49d8-b068-f00bc7a301d5,1,2.6942291000000003
24/10 02:02:11,1571862731847,10.272658999999999,2,1.0888062,e92c3094-2659-49d8-b068-f00bc7a301d5,1,5.2308807
24/10 02:02:11,1571862731848,10.418700999999999,2,1.0193787,e92c3094-2659-49d8-b068-f00bc7a301d5,1,5.8043059999999995
24/10 02:02:11,1571862731850,10.005692,2,1.1067657,e92c3094-2659-49d8-b068-f00bc7a301d5,1,5.432007
24/10 02:02:11,1571862731851,9.355667,2,1.2504271999999998,e92c3094-2659-49d8-b068-f00bc7a301d5,1,3.4663544
24/10 02:02:11,1571862731852,8.611084,2,1.4658966,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.86027527
24/10 02:02:12,1571862732053,7.6210785,2,1.379715,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-1.227478
24/10 02:02:12,1571862732056,7.065613000000001,2,0.87812805,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-2.8674927
24/10 02:02:12,1571862732058,7.768310499999999,2,0.64349365,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-3.2876892
24/10 02:02:12,1571862732060,8.758316,2,0.522583,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-2.1324767999999996
24/10 02:02:12,1571862732062,10.063156,2,0.12992859,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-0.1273346
24/10 02:02:12,1571862732064,11.487717,2,-0.20526123,e92c3094-2659-49d8-b068-f00bc7a301d5,1,1.8299255
24/10 02:02:12,1571862732065,11.840850999999999,2,-0.18849182,e92c3094-2659-49d8-b068-f00bc7a301d5,1,3.1132202
24/10 02:02:12,1571862732066,11.239914,2,0.4507599,e92c3094-2659-49d8-b068-f00bc7a301d5,1,3.7309265
24/10 02:02:12,1571862732067,10.260681,2,1.1546478,e92c3094-2659-49d8-b068-f00bc7a301d5,1,3.9667510000000004
24/10 02:02:12,1571862732069,9.275466999999999,2,1.7113037,e92c3094-2659-49d8-b068-f00bc7a301d5,1,3.1383514
24/10 02:02:12,1571862732070,8.563187,2,1.9207916,e92c3094-2659-49d8-b068-f00bc7a301d5,1,1.4217072
24/10 02:02:12,1571862732273,8.063995,2,1.7855225,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-0.30091858
24/10 02:02:12,1571862732277,7.4367220000000005,2,1.5700531,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-1.5925903000000001
24/10 02:02:12,1571862732278,7.718033,2,1.3928833,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-1.8403931
24/10 02:02:12,1571862732280,9.208435,2,0.49745178,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-0.97846985
24/10 02:02:12,1571862732282,10.532425,2,-0.07716369999999999,e92c3094-2659-49d8-b068-f00bc7a301d5,1,1.1116638
24/10 02:02:12,1571862732284,11.575104,2,-0.19926453,e92c3094-2659-49d8-b068-f00bc7a301d5,1,3.0186462000000005
24/10 02:02:12,1571862732286,11.565521,2,0.012619018999999999,e92c3094-2659-49d8-b068-f00bc7a301d5,1,4.8095093
24/10 02:02:12,1571862732287,9.712402,2,1.5676575000000001,e92c3094-2659-49d8-b068-f00bc7a301d5,1,6.5273438
24/10 02:02:12,1571862732288,9.176102,2,2.0596619,e92c3094-2659-49d8-b068-f00bc7a301d5,1,5.113571
24/10 02:02:12,1571862732289,8.826553,2,1.8765106,e92c3094-2659-49d8-b068-f00bc7a301d5,1,2.4967040000000003
24/10 02:02:12,1571862732494,8.133438,2,1.6191254,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-0.15008545
24/10 02:02:12,1571862732497,7.3840485000000005,2,1.6155396,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-2.1169127999999997
24/10 02:02:12,1571862732498,7.166167999999999,2,1.5341339,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-2.8627167
24/10 02:02:12,1571862732500,7.615082000000001,2,1.3402100000000001,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-2.120514
24/10 02:02:12,1571862732502,9.093506,2,0.80270386,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-0.36436462
24/10 02:02:12,1571862732504,10.937042,2,0.14788818,e92c3094-2659-49d8-b068-f00bc7a301d5,1,1.5833282
24/10 02:02:12,1571862732506,11.687622,2,0.095214844,e92c3094-2659-49d8-b068-f00bc7a301d5,1,3.3993225
24/10 02:02:12,1571862732507,11.729523,2,0.5872345,e92c3094-2659-49d8-b068-f00bc7a301d5,1,5.180603
24/10 02:02:12,1571862732508,11.024429,2,1.1797943000000002,e92c3094-2659-49d8-b068-f00bc7a301d5,1,5.950348
24/10 02:02:12,1571862732509,9.44545,2,2.0381165,e92c3094-2659-49d8-b068-f00bc7a301d5,1,3.6004332999999997
24/10 02:02:12,1571862732714,8.579956,2,1.8202362,e92c3094-2659-49d8-b068-f00bc7a301d5,1,1.3307343
24/10 02:02:12,1571862732717,7.671355999999999,2,1.7256622,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-0.8432006999999999
24/10 02:02:12,1571862732718,7.0799866,2,1.5748291,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-2.1013488999999996
24/10 02:02:12,1571862732720,6.887253,2,1.4299927,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-1.7087096999999998
24/10 02:02:12,1571862732721,7.6677550000000005,2,1.2300719999999998,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-0.03036499
24/10 02:02:12,1571862732723,9.812973,2,0.44238279999999996,e92c3094-2659-49d8-b068-f00bc7a301d5,1,1.6683197
24/10 02:02:12,1571862732725,11.585875999999999,2,-0.27827454,e92c3094-2659-49d8-b068-f00bc7a301d5,1,2.5709229
24/10 02:02:12,1571862732726,11.89592,2,-0.2615204,e92c3094-2659-49d8-b068-f00bc7a301d5,1,3.8841553
24/10 02:02:12,1571862732727,11.591858,2,0.34182740000000006,e92c3094-2659-49d8-b068-f00bc7a301d5,1,5.094421400000001
24/10 02:02:12,1571862732728,10.850845,2,0.7392578000000001,e92c3094-2659-49d8-b068-f00bc7a301d5,1,5.3039093
24/10 02:02:12,1571862732729,9.9614105,2,0.9535370000000001,e92c3094-2659-49d8-b068-f00bc7a301d5,1,4.547348
24/10 02:02:12,1571862732933,9.121048,2,1.2827454,e92c3094-2659-49d8-b068-f00bc7a301d5,1,3.0581512
24/10 02:02:12,1571862732936,8.3333435,2,1.2839355,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.88900757
24/10 02:02:12,1571862732938,7.631850999999999,2,1.2408447,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-1.1400757
24/10 02:02:12,1571862732940,7.0764008,2,1.3342133,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-2.3671112
24/10 02:02:12,1571862732942,6.9662630000000005,2,0.9499511999999999,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-2.1001587
24/10 02:02:12,1571862732943,8.126251,2,0.9164276,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-0.45054626
24/10 02:02:12,1571862732945,9.720794999999999,2,0.31428528,e92c3094-2659-49d8-b068-f00bc7a301d5,1,1.4971313
24/10 02:02:12,1571862732946,11.013657,2,-0.017303467,e92c3094-2659-49d8-b068-f00bc7a301d5,1,3.4196777000000003
24/10 02:02:12,1571862732947,11.786987,2,0.32865906,e92c3094-2659-49d8-b068-f00bc7a301d5,1,4.892105
24/10 02:02:12,1571862732948,11.775008999999999,2,0.5369415,e92c3094-2659-49d8-b068-f00bc7a301d5,1,5.5660706
24/10 02:02:13,1571862733152,9.316162,2,1.2599945,e92c3094-2659-49d8-b068-f00bc7a301d5,1,4.8657684
24/10 02:02:13,1571862733155,9.0408325,2,1.6658172999999998,e92c3094-2659-49d8-b068-f00bc7a301d5,1,2.725357
24/10 02:02:13,1571862733156,8.460236,2,1.4204101999999998,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-0.13212585
24/10 02:02:13,1571862733158,7.909576400000001,2,0.93318176,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-2.551468
24/10 02:02:13,1571862733159,7.695297200000001,2,0.43399048,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-3.8922120000000002
24/10 02:02:13,1571862733160,8.291458,2,0.10121155,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-3.0733947999999995
24/10 02:02:13,1571862733162,9.433487,2,0.013809203999999999,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-0.7749634
24/10 02:02:13,1571862733164,10.940628,2,-0.19088745,e92c3094-2659-49d8-b068-f00bc7a301d5,1,1.0673676
24/10 02:02:13,1571862733166,11.79776,2,-0.48059082,e92c3094-2659-49d8-b068-f00bc7a301d5,1,2.4344634999999997
24/10 02:02:13,1571862733167,11.952179,2,-0.08074951,e92c3094-2659-49d8-b068-f00bc7a301d5,1,3.7871857
24/10 02:02:13,1571862733168,11.656494,2,0.46272278,e92c3094-2659-49d8-b068-f00bc7a301d5,1,4.8310547
24/10 02:02:13,1571862733374,10.723953,2,0.8338318000000001,e92c3094-2659-49d8-b068-f00bc7a301d5,1,4.877746599999999
24/10 02:02:13,1571862733376,9.531647,2,1.3186493000000001,e92c3094-2659-49d8-b068-f00bc7a301d5,1,4.4743195
24/10 02:02:13,1571862733378,8.991760000000001,2,1.7615813999999999,e92c3094-2659-49d8-b068-f00bc7a301d5,1,3.2101745999999998
24/10 02:02:13,1571862733379,8.518906,2,1.6311035,e92c3094-2659-49d8-b068-f00bc7a301d5,1,1.1332091999999998
24/10 02:02:13,1571862733380,7.885635400000001,2,1.427597,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-1.0550841999999998
24/10 02:02:13,1571862733382,7.62825,2,1.0900116000000002,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-2.6184998
24/10 02:02:13,1571862733384,7.489395,2,0.8350219999999999,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-3.2050781
24/10 02:02:13,1571862733385,8.04245,2,0.6243439000000001,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-2.3252106
24/10 02:02:13,1571862733386,9.208435,2,0.38371277,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-0.40266418
24/10 02:02:13,1571862733387,10.1948395,2,0.15507507,e92c3094-2659-49d8-b068-f00bc7a301d5,1,1.3199615
24/10 02:02:13,1571862733388,11.007675,2,0.19816589999999998,e92c3094-2659-49d8-b068-f00bc7a301d5,1,2.835495
24/10 02:02:13,1571862733591,11.54158,2,0.43759155,e92c3094-2659-49d8-b068-f00bc7a301d5,1,4.396515
24/10 02:02:13,1571862733592,11.214767,2,0.83262634,e92c3094-2659-49d8-b068-f00bc7a301d5,1,5.4032745
24/10 02:02:13,1571862733593,9.450241,2,1.8214417,e92c3094-2659-49d8-b068-f00bc7a301d5,1,4.467132599999999
24/10 02:02:13,1571862733594,8.785858000000001,2,1.9004517,e92c3094-2659-49d8-b068-f00bc7a301d5,1,2.5721283
24/10 02:02:13,1571862733595,8.1549835,2,1.5508881,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.18630981
24/10 02:02:13,1571862733596,7.437912,2,1.0600891000000001,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-1.9193878
24/10 02:02:13,1571862733597,7.375671400000001,2,0.87094116,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-2.796875
24/10 02:02:13,1571862733598,9.255111999999999,2,0.24604797,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-0.53315735
24/10 02:02:13,1571862733599,10.586288,2,-0.15019226,e92c3094-2659-49d8-b068-f00bc7a301d5,1,1.3343201
24/10 02:02:13,1571862733813,11.584671,2,-0.024490356,e92c3094-2659-49d8-b068-f00bc7a301d5,1,3.2879943999999997
24/10 02:02:13,1571862733814,11.851624000000001,2,0.5010376,e92c3094-2659-49d8-b068-f00bc7a301d5,1,4.939987
24/10 02:02:13,1571862733815,11.230331,2,0.9236145,e92c3094-2659-49d8-b068-f00bc7a301d5,1,5.5660706
24/10 02:02:13,1571862733816,9.514892999999999,2,1.5089874,e92c3094-2659-49d8-b068-f00bc7a301d5,1,2.8570404
24/10 02:02:13,1571862733817,8.524887,2,1.3330231000000001,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.26171875
24/10 02:02:13,1571862733820,7.709656,2,1.1307068,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-1.8032837
24/10 02:02:13,1571862733821,7.623474000000001,2,0.87812805,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-2.6005402
24/10 02:02:13,1571862733822,10.461791999999999,2,-0.110687256,e92c3094-2659-49d8-b068-f00bc7a301d5,1,1.3714294
24/10 02:02:14,1571862734032,11.406311,2,-0.036468506,e92c3094-2659-49d8-b068-f00bc7a301d5,1,2.8929443
24/10 02:02:14,1571862734033,11.274628,2,0.6674346999999999,e92c3094-2659-49d8-b068-f00bc7a301d5,1,4.911255000000001
24/10 02:02:14,1571862734034,9.926697,2,1.2899323,e92c3094-2659-49d8-b068-f00bc7a301d5,1,4.7113495
24/10 02:02:14,1571862734035,8.235184,2,1.5856018,e92c3094-2659-49d8-b068-f00bc7a301d5,1,1.4767761000000001
24/10 02:02:14,1571862734036,7.306244,2,1.1486664,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-1.7745514
24/10 02:02:14,1571862734037,7.497772,2,0.72010803,e92c3094-2659-49d8-b068-f00bc7a301d5,1,-2.0510712
24/10 02:02:14,1571862734253,9.874023,2,0.0030364990000000002,e92c3094-2659-49d8-b068-f00bc7a301d5,1,0.8937988000000001
24/10 02:02:14,1571862734255,10.707199000000001,2,-0.026885986,e92c3094-2659-49d8-b068-f00bc7a301d5,1,2.550583
24/10 02:02:14,1571862734256,11.207596,2,0.2376709,e92c3094-2659-49d8-b068-f00bc7a301d5,1,4.0637207
24/10 02:02:14,1571862734258,11.268646,2,0.5201874,e92c3094-2659-49d8-b068-f00bc7a301d5,1,5.299118
24/10 02:02:14,1571862734259,10.886764999999999,2,0.8410187,e92c3094-2659-49d8-b068-f00bc7a301d5,1,5.861755400000001
24/10 02:02:14,1571862734260,9.969788000000001,2,1.2564087,e92c3094-2659-49d8-b068-f00bc7a301d5,1,6.0485077
24/10 02:02:14,1571862734262,8.796631,2,1.8274231,e92c3094-2659-49d8-b068-f00bc7a301d5,1,5.295532
24/10 02:02:14,1571862734263,8.128647,2,2.2212677000000003,e92c3094-2659-49d8-b068-f00bc7a301d5,1,3.4783324999999996
